t,x,v_x,y,y_v
18.839485608512078,-80.50144503441881,-4.3681330938450555,15.318206230259321,-4.627729235956323
18.84948560851208,-80.54511679728614,-4.366218693961331,15.271928989325165,-4.627718950882967
18.85948560851208,-80.58876939256292,-4.364299573538473,15.225651851241459,-4.627708665866074
18.869485608512083,-80.63240277297766,-4.362375719335444,15.17937481600764,-4.627698380905646
18.879485608512084,-80.67601689112588,-4.360447118000501,15.133097883623142,-4.627688096001681
18.889485608512086,-80.71961169946904,-4.358513756070056,15.086821054087402,-4.627677811154179
18.899485608512087,-80.7631871503334,-4.356575619967528,15.040544327399855,-4.6276675263631395
18.90948560851209,-80.80674319590887,-4.354632696002182,14.994267703559936,-4.627657241628562
18.91948560851209,-80.8502797882479,-4.352684970367943,14.947991182567081,-4.6276469569504455
18.929485608512092,-80.89379687926429,-4.3507324291422105,14.901714764420726,-4.62763667232879
18.939485608512094,-80.937294420732,-4.348775058284644,14.855438449120303,-4.627626387763595
18.949485608512095,-80.98077236428404,-4.346812843635943,14.80916223666525,-4.6276161032548595
18.959485608512097,-81.02423066141118,-4.344845770916609,14.762886127055003,-4.627605818802584
18.969485608512098,-81.06766926346083,-4.342873825725685,14.716610120288996,-4.627595534406767
18.9794856085121,-81.11108812163575,-4.3408969935394905,14.670334216366665,-4.627585250067409
18.9894856085121,-81.15448718699284,-4.338915259710332,14.624058415287445,-4.627574965784509
18.999485608512103,-81.19786641044192,-4.3369286094651995,14.577782717050772,-4.627564681558066
19.009485608512104,-81.24122574274445,-4.334937027904445,14.53150712165608,-4.627554397388081
19.019485608512106,-81.28456513451222,-4.332940500000446,14.485231629102806,-4.627544113274552
19.029485608512108,-81.32788453620614,-4.330939010596253,14.438956239390386,-4.627533829217478
19.03948560851211,-81.37118389813487,-4.32893254440421,14.392680952518255,-4.627523545216861
19.04948560851211,-81.41446317045356,-4.326921086004572,14.346405768485846,-4.627513261272698
19.059485608512112,-81.45772230316246,-4.324904619844091,14.300130687292597,-4.62750297738499
19.069485608512114,-81.50096124610563,-4.3228831302345885,14.253855708937943,-4.6274926935537355
19.079485608512115,-81.5441799489696,-4.320856601351513,14.20758083342132,-4.627482409778935
19.089485608512117,-81.5873783612819,-4.318825017232469,14.161306060742161,-4.627472126060588
19.09948560851212,-81.63055643240982,-4.316788361775737,14.115031390899905,-4.627461842398692
19.10948560851212,-81.67371411155885,-4.3147466187387655,14.068756823893985,-4.62745155879325
19.11948560851212,-81.71685134777141,-4.312699771736645,14.022482359723837,-4.627441275244259
19.129485608512123,-81.75996808992531,-4.310647804240563,13.976207998388897,-4.6274309917517185
19.139485608512125,-81.80306428673236,-4.308590699576242,13.9299337398886,-4.627420708315629
19.149485608512126,-81.8461398867369,-4.306528440922341,13.883659584222382,-4.62741042493599
19.159485608512128,-81.88919483831431,-4.304461011308856,13.837385531389678,-4.6274001416127994
19.16948560851213,-81.9322290896695,-4.30238839361548,13.791111581389924,-4.627389858346058
19.17948560851213,-81.97524258883547,-4.300310570569956,13.744837734222555,-4.627379575135766
